Date,Preço,MA7,MA25,NumTransacoes
2022-04-05,4525.120117,4570.514369428572,4413.858457,4800620000
2022-04-06,4481.149902,4557.032924,4417.6428515200005,4986830000
2022-04-07,4500.209961,4538.262904428571,4423.1116406,4821490000
2022-04-08,4488.279785,4521.952845857143,4429.48802732,4083200000
2022-04-11,4412.529785,4505.112792857143,4437.94562496,4266290000
2022-04-12,4397.450195,4483.911411714286,4447.0156249599995,4152090000
2022-04-13,4446.589844,4464.475655571428,4453.7640234,3828150000
2022-04-14,4392.589844,4445.542759428571,4459.08681636,4083090000
2022-04-18,4391.689941,4432.762765,4466.58201164,3910490000
2022-04-19,4462.209961,4427.334193571429,4478.14601556,4108120000
2022-04-20,4459.450195,4423.2156807142865,4486.02601556,4290450000
2022-04-21,4393.660156,4420.520019428572,4487.458027279999,4636890000
2022-04-22,4271.779785,4402.567103714286,4481.8624218,4651940000
2022-04-25,4296.120117,4381.071428428571,4475.1824218,5240040000
2022-04-26,4175.200195,4350.015764285715,4463.7432225600005,4689970000
2022-04-27,4183.959961,4320.340052857143,4450.63722648,4769680000
2022-04-28,4287.5,4295.381487,4443.88761712,4854180000
2022-04-29,4131.930176,4248.592912857143,4428.35841792,5084030000
2022-05-02,4155.379883,4214.552873857143,4412.8512108800005,5163790000
2022-05-03,4175.47998,4200.795758857143,4396.84960928,4582050000
2022-05-04,4300.169922,4201.374302428571,4383.59240224,5136360000
2022-05-05,4146.870117,4197.3271484285715,4365.36919912,5077030000
2022-05-06,4123.339844,4188.6671317142855,4349.0863866400005,5116940000
2022-05-09,3991.23999,4146.344273142858,4326.90159172,5954520000
2022-05-10,4001.050049,4127.647112142857,4303.6379882,5885820000
2022-05-11,3935.179932,4096.189976285715,4280.0403808,5816140000
2022-05-12,3930.080078,4061.132847428572,4257.99758784,6286450000
2022-05-13,4023.889893,4021.664271857143,4238.94478512,5183340000
2022-05-16,4008.01001,4001.827113714285,4219.73399412,4415030000
2022-05-17,4088.850098,3996.900007142857,4206.78680664,4841410000
2022-05-18,3923.679932,3987.2485702857143,4187.83599612,5103220000
2022-05-19,3900.790039,3972.9257117142856,4166.004003919999,5113550000
2022-05-20,3901.360107,3968.0943081428572,4146.35481444,5130730000
2022-05-23,3973.75,3974.332868428571,4129.6372168,4420030000
2022-05-24,3941.47998,3962.5600237142858,4108.80801756,4923190000
2022-05-25,3978.72998,3958.3771622857143,4089.57920896,4802560000
2022-05-26,4057.840088,3953.9471608571425,4076.14640624,4709970000
2022-05-27,4158.240234,3987.455775428571,4071.6048241999997,4375620000
2022-05-31,4132.149902,4020.5071844285712,4065.0460156,6822640000
2022-06-01,4101.22998,4049.060023428571,4062.087207,4531800000
2022-06-02,4176.819824,4078.0699982857145,4061.8016015199996,4405790000
2022-06-03,4108.540039,4101.935721,4054.6432030799997,3711110000
2022-06-06,4121.430176,4122.321463285714,4054.22320308,4332700000
2022-06-07,4160.680176,4137.012904428571,4054.4352148,4248210000
2022-06-08,4115.77002,4130.945731000001,4052.0468163999994,4159470000
2022-06-09,4017.820068,4114.612897571429,4040.7528222399997,4134170000
2022-06-10,3900.860107,4085.98863,4030.9124218399998,4889640000
2022-06-13,3749.629883,4024.9614955714287,4015.9640234,5636890000
2022-06-14,3735.47998,3971.6672014285714,4005.7336229999996,5153890000
2022-06-15,3789.98999,3924.3186034285714,3997.29122064,5530480000
2022-06-16,3666.77002,3853.760009714286,3986.55482416,5644930000
2022-06-17,3674.840088,3790.7700194285712,3976.3452245599997,8520740000
2022-06-21,3764.790039,3754.6228724285716,3965.9812303999997,5292260000
2022-06-22,3759.889893,3734.4842704285716,3956.05642572,5058990000
2022-06-23,3795.72998,3741.0699985714286,3944.3316210000003,5098640000
2022-06-24,3911.73999,3766.25,3943.85402332,8120260000
2022-06-27,3900.110107,3781.981445285714,3943.8268260400005,4325310000
2022-06-28,3821.550049,3804.092878,3940.63442372,4270120000
2022-06-29,3818.830078,3824.662876571429,3934.43762684,4211240000
2022-06-30,3785.379883,3827.604282857143,3928.19362296,4840070000
2022-07-01,3825.330078,3836.9528807142856,3922.05762688,4046950000
2022-07-05,3831.389893,3842.047154,3912.99961908,5076590000
2022-07-06,3845.080078,3832.5243094285715,3900.47321284,4417720000
2022-07-07,3902.620117,3832.882882285714,3891.2920214399996,4057770000
2022-07-08,3899.379883,3844.00143,3883.2180175599997,3521620000
2022-07-11,3854.429932,3849.087123428571,3870.32242188,3423480000
2022-07-12,3818.800049,3853.861432857143,3858.73282228,3817210000
2022-07-13,3801.780029,3850.4971401428566,3845.9468163999995,4109390000
2022-07-14,3790.379883,3844.638567285714,3831.13480468,4199690000
2022-07-15,3863.159912,3847.2214007142857,3821.0304003600004,4143800000
2022-07-18,3830.850098,3836.968540857143,3813.55160156,4046870000
2022-07-19,3936.689941,3842.2985491428576,3814.9847949200002,4041070000
2022-07-20,3959.899902,3857.3656877142857,3823.39559568,4185300000
2022-07-21,3998.949951,3883.101388,3833.9343945200003,4132790000
2022-07-22,3961.629883,3905.9370814285717,3840.79999024,3979240000
2022-07-25,3966.840088,3931.1456821428574,3852.8027929600003,3568340000
2022-07-26,3921.050049,3939.415701714286,3862.6511914000002,3778950000
2022-07-27,4023.610107,3966.952845857143,3873.0039941200002,4112180000
2022-07-28,4072.429932,3986.3442731428577,3885.50559568,4413000000
2022-07-29,4130.290039,4010.6857212857144,3898.88799804,4616360000
2022-08-01,4118.629883,4027.7828544285708,3907.16359376,4202810000
2022-08-02,4091.189941,4046.2914341428573,3914.80678712,4727710000
2022-08-03,4155.169922,4073.1956961428573,3928.15158204,4351760000
2022-08-04,4151.939941,4106.179966428571,3941.47597656,4283320000
2022-08-05,4145.189941,4123.548514142857,3955.86837888,4085940000
2022-08-08,4140.060059,4133.2099608571425,3968.45757812,4221090000
2022-08-09,4122.470215,4132.0928431428565,3980.1007910000003,3913090000
2022-08-10,4210.240234,4145.180036142857,3994.7071972400004,4546010000
2022-08-11,4207.27002,4161.762904571428,4006.89319336,4630200000
2022-08-12,4280.149902,4179.617187428571,4022.12399412,3788010000
2022-08-15,4297.140137,4200.360072571429,4039.8324023200003,3696830000
2022-08-16,4305.200195,4223.218680285715,4059.28840816,4329820000
2022-08-17,4274.040039,4242.358677428571,4078.17880856,3885030000
2022-08-18,4283.740234,4265.397251571429,4097.9132226,3340330000
2022-08-19,4228.47998,4268.0029295714285,4112.5260253199995,3761340000
2022-08-22,4137.990234,4258.105817285715,4124.81163076,3907430000
2022-08-23,4128.72998,4236.474399857143,4132.49323232,3823520000
2022-08-24,4140.77002,4214.135811714285,4139.728037039999,3583630000
2022-08-25,4199.120117,4198.981514857143,4147.73484368,3566870000
2022-08-26,4057.659912,4168.070068142858,4151.57604484,3832750000
2022-08-29,4030.610107,4131.908621428572,4154.1268456,3396510000
2022-08-30,3986.159912,4097.291468857143,4156.73124012,3835860000
2022-08-31,3955.0,4071.150006857143,4153.98683584,4542490000
2022-09-01,3966.850098,4048.0243094285715,4149.76364248,4152250000
2022-09-02,3924.26001,4017.094308,4141.52244132,3665850000
2022-09-06,3908.189941,3975.5328542857137,4133.10484364,4127340000
2022-09-07,3979.870117,3964.4200264285714,4128.65205068,3890320000
2022-09-08,4006.179932,3960.9300014285714,4122.692451080001,3966850000
2022-09-09,4067.360107,3972.530029285714,4119.30925772,3901940000
2022-09-12,4110.410156,3994.7314801428574,4117.91806632,3814200000
2022-09-13,3932.689941,3989.8514577142855,4109.6232616,4224550000
2022-09-14,3946.01001,3992.9586005714286,4102.564853399999,4293240000
2022-09-15,3901.350098,3991.981480142857,4090.20924796,4441830000
2022-09-16,3873.330078,3976.761474571428,4076.8516502800003,7954650000
2022-09-19,3899.889893,3961.5771832857145,4061.64124992,3766850000
2022-09-20,3855.929932,3931.3728725714286,4043.9928417200003,4058050000
2022-09-21,3789.929932,3885.5899834285715,4023.3820312000003,4078330000
2022-09-22,3757.98999,3860.6328475714286,4002.7400292400002,4284600000
2022-09-23,3693.22998,3824.5214147142856,3979.11961908,5144270000
2022-09-26,3655.040039,3789.334263428572,3956.1820214400004,4886140000
2022-09-27,3647.290039,3757.0428292857146,3936.55401364,4577740000
