Date,Preço,MA7,MA25,NumTransacoes
2023-05-18,4198.049805,4142.191406285714,4130.3780078400005,3980500000
2023-05-19,4191.97998,4149.954241,4132.55160156,4041900000
2023-05-22,4192.629883,4158.812779,4134.20400392,3728520000
2023-05-23,4145.580078,4161.884207571428,4133.83240236,4155320000
2023-05-24,4115.240234,4158.878557428571,4132.26121092,3739160000
2023-05-25,4151.279785,4164.7899692857145,4133.12080076,4147760000
2023-05-26,4205.450195,4171.458565714286,4135.99800776,3715460000
2023-05-30,4205.52002,4172.525739285715,4138.737206999999,4228510000
2023-05-31,4179.830078,4170.790039,4143.0652148,5980670000
2023-06-01,4221.02002,4174.845772857143,4149.666416,4391860000
2023-06-02,4282.370117,4194.387207,4155.54721676,4454200000
2023-06-05,4273.790039,4217.037179142857,4159.71961912,3813290000
2023-06-06,4283.850098,4235.975795285714,4164.35881836,3996560000
2023-06-07,4267.52002,4244.8429131428575,4170.27641604,4537800000
2023-06-08,4293.930176,4257.472935428572,4178.40362308,3826740000
2023-06-09,4298.859863,4274.477190428572,4187.90921876,3786510000
2023-06-12,4338.930176,4291.321498428571,4196.0164257999995,3945670000
2023-06-13,4369.009766,4303.698591142857,4205.25201176,4275400000
2023-06-14,4372.589844,4317.812849,4215.38880864,4252110000
2023-06-15,4425.839844,4338.097098428571,4226.91679692,4176690000
2023-06-16,4409.589844,4358.392787571428,4238.075586,6848600000
2023-06-20,4388.709961,4371.932756857143,4248.66078132,4055790000
2023-06-21,4365.689941,4381.479910857143,4257.83718756,3709330000
2023-06-22,4381.890137,4387.617048142857,4268.7167969600005,3511000000
2023-06-23,4348.330078,4384.662807,4276.29919928,6053620000
2023-06-26,4328.819824,4378.409947,4281.530000039999,3415030000
2023-06-27,4378.410156,4371.634277285714,4288.98720708,3573500000
2023-06-28,4376.859863,4366.958565714286,4296.356406280001,3739330000
2023-06-29,4396.439941,4368.062848571429,4306.3908008,3696660000
2023-06-30,4450.379883,4380.161411714285,4319.79638676,3923450000
2023-07-03,4455.589844,4390.689941285715,4331.96878912,2034280000
2023-07-05,4446.819824,4404.759905,4341.62357428,3482620000
2023-07-06,4411.589844,4416.584193571429,4349.866367240001,3682020000
2023-07-07,4398.950195,4419.5184848571425,4358.631171919999,3630480000
2023-07-10,4409.529785,4424.185616571429,4366.1715625199995,3429600000
2023-07-11,4439.259766,4430.302734428571,4372.44714848,3624220000
2023-07-12,4472.160156,4433.414202,4380.381953159999,3920290000
2023-07-13,4510.040039,4441.192801285714,4389.4295508,3839530000
2023-07-14,4505.419922,4449.564243857143,4398.94554688,3647450000
2023-07-17,4522.790039,4465.4499860000005,4408.0999414,3538240000
2023-07-18,4554.97998,4487.739955285714,4418.34474608,4090010000
2023-07-19,4565.720215,4510.052873857143,4427.41634764,4115670000
2023-07-20,4534.870117,4523.711495428572,4434.05076168,3761770000
2023-07-21,4536.339844,4532.880022285715,4440.60076168,3570190000
2023-07-24,4554.640137,4539.251464857143,4445.7527734000005,3856250000
2023-07-25,4567.459961,4548.1143275714285,4452.06757808,3812470000
